variant,anomaly_type,method,customer,date,score,score_pct,rank
raw,contextual_point,calf,620000,2023-10-05,4.376114845275879,0.9722222222222222,17
raw,contextual_point,calf,620000,2024-02-05,4.044036388397217,0.9704861111111112,18
raw,contextual_point,calf,620000,2023-03-06,3.886587142944336,0.96875,19
raw,contextual_point,calf,620000,2024-01-05,3.716726064682007,0.9670138888888888,20
raw,contextual_point,calf,620000,2024-01-04,3.6837360858917236,0.9652777777777778,21
raw,contextual_point,calf,620000,2024-05-14,3.562384605407715,0.9635416666666666,22
raw,contextual_point,calf,620000,2024-04-28,3.4180243015289307,0.9618055555555556,23
raw,contextual_point,calf,620000,2024-01-11,3.2981936931610107,0.9600694444444444,24
raw,contextual_point,calf,620000,2023-05-04,3.286698818206787,0.9583333333333334,25
raw,contextual_point,calf,633000,2024-04-15,23.034997940063477,1.0,1
raw,contextual_point,calf,633000,2024-04-25,15.14927864074707,0.9982638888888888,2
raw,contextual_point,calf,633000,2023-10-31,13.010912895202637,0.9965277777777778,3
raw,contextual_point,calf,633000,2024-05-22,11.06461238861084,0.9947916666666666,4
raw,contextual_point,calf,633000,2024-03-29,10.430069923400879,0.9930555555555556,5
raw,contextual_point,calf,633000,2024-05-23,8.91470718383789,0.9913194444444444,6
raw,contextual_point,calf,633000,2023-07-24,8.855130195617676,0.9895833333333334,7
raw,contextual_point,calf,633000,2023-02-06,8.104130744934082,0.9878472222222222,8
raw,contextual_point,calf,633000,2023-09-08,7.88478422164917,0.9861111111111112,9
raw,contextual_point,calf,633000,2024-04-02,7.865540504455566,0.984375,10
raw,contextual_point,calf,633000,2024-04-04,6.53754997253418,0.9826388888888888,11
raw,contextual_point,calf,633000,2023-11-27,5.410271644592285,0.9809027777777778,12
raw,contextual_point,calf,633000,2024-03-31,4.774341583251953,0.9791666666666666,13
raw,contextual_point,calf,633000,2024-04-12,4.709556579589844,0.9774305555555556,14
raw,contextual_point,calf,633000,2024-03-01,4.617032527923584,0.9756944444444444,15
raw,contextual_point,calf,633000,2023-03-15,4.521883010864258,0.9739583333333334,16
raw,contextual_point,calf,633000,2024-02-20,4.362380027770996,0.9722222222222222,17
raw,contextual_point,calf,633000,2023-05-10,4.285579681396484,0.9704861111111112,18
raw,contextual_point,calf,633000,2023-08-29,4.278482437133789,0.96875,19
raw,contextual_point,calf,633000,2024-05-09,4.2758097648620605,0.9670138888888888,20
raw,contextual_point,calf,633000,2023-11-28,4.141565799713135,0.9652777777777778,21
raw,contextual_point,calf,633000,2024-04-05,3.9189372062683105,0.9635416666666666,22
raw,contextual_point,calf,633000,2023-07-11,3.9180538654327393,0.9618055555555556,23
raw,contextual_point,calf,633000,2023-12-08,3.910444736480713,0.9600694444444444,24
raw,contextual_point,calf,633000,2024-05-24,3.8260879516601562,0.9583333333333334,25
raw,contextual_point,calf,2968000,2023-11-06,41.778724670410156,1.0,1
raw,contextual_point,calf,2968000,2024-03-14,40.720916748046875,0.9982638888888888,2
raw,contextual_point,calf,2968000,2024-02-15,40.047664642333984,0.9965277777777778,3
raw,contextual_point,calf,2968000,2024-04-11,35.18439483642578,0.9947916666666666,4
raw,contextual_point,calf,2968000,2024-02-13,30.107236862182617,0.9930555555555556,5
raw,contextual_point,calf,2968000,2023-09-18,29.93161392211914,0.9913194444444444,6
raw,contextual_point,calf,2968000,2023-11-03,21.29376983642578,0.9895833333333334,7
raw,contextual_point,calf,2968000,2024-04-12,14.501861572265625,0.9878472222222222,8
raw,contextual_point,calf,2968000,2023-10-04,12.012166976928711,0.9861111111111112,9
raw,contextual_point,calf,2968000,2023-09-28,9.386561393737793,0.984375,10
raw,contextual_point,calf,2968000,2024-01-03,9.29190444946289,0.9826388888888888,11
raw,contextual_point,calf,2968000,2024-04-08,8.73118782043457,0.9809027777777778,12
raw,contextual_point,calf,2968000,2024-05-16,8.539064407348633,0.9791666666666666,13
raw,contextual_point,calf,2968000,2023-12-04,8.293993949890137,0.9774305555555556,14
raw,contextual_point,calf,2968000,2024-01-22,7.520820140838623,0.9756944444444444,15
raw,contextual_point,calf,2968000,2024-03-05,7.418306827545166,0.9739583333333334,16
raw,contextual_point,calf,2968000,2023-10-27,6.84531831741333,0.9722222222222222,17
raw,contextual_point,calf,2968000,2023-09-21,6.796972751617432,0.9704861111111112,18
raw,contextual_point,calf,2968000,2024-05-27,6.3862481117248535,0.96875,19
raw,contextual_point,calf,2968000,2023-04-04,6.3360066413879395,0.9670138888888888,20
raw,contextual_point,calf,2968000,2023-11-09,6.105484962463379,0.9652777777777778,21
raw,contextual_point,calf,2968000,2024-02-19,5.914005756378174,0.9635416666666666,22
raw,contextual_point,calf,2968000,2023-10-05,5.7852702140808105,0.9618055555555556,23
raw,contextual_point,calf,2968000,2024-04-16,5.46428108215332,0.9600694444444444,24
raw,contextual_point,calf,2968000,2024-04-25,5.4603705406188965,0.9583333333333334,25
raw,contextual_point,calf,3296000,2024-03-01,85.24192810058594,1.0,1
raw,contextual_point,calf,3296000,2024-04-15,71.04878234863281,0.9982638888888888,2
raw,contextual_point,calf,3296000,2024-05-16,40.683753967285156,0.9965277777777778,3
